Temperature_C,IceCream_Sales
24.18717736,703.7729225
17.17724394,548.3500972
43.63343085,1312.621139
26.95506086,817.3654882
38.46005477,1163.002551
27.37865523,843.5285488
32.11684214,963.9220938
27.551686,830.0145329
30.12398526,873.6182406
19.54785224,603.4958711
30.65492626,922.6476896
40.03715371,1227.624616
31.32761898,959.6399061
31.06043304,966.6406644
30.37285654,894.8652348
34.09290749,973.0380894
33.71316572,1000.417894
27.35556849,799.6735725
23.24115098,671.4311812
35.2257635,1083.481966
25.51880794,773.3981984
34.9495471,1078.609358
32.72748278,1012.611614
22.02610113,633.918846
36.28316594,1071.269216
19.17736113,591.2381103
38.6216108,1154.916859
30.45016979,939.9719122
17.31562591,506.7436405
32.44766514,986.9520268
29.92619556,866.341256
26.02172186,779.8509117
28.78898263,849.6671271
18.97811972,586.4900355
17.5050215,550.8327389
21.07897902,624.2487876
18.40938116,533.9883601
44.54523597,1334.120137
42.05748324,1255.135675
21.76993749,655.8243507
39.69819638,1182.899691
41.34757403,1277.787879
41.72472395,1246.855378
28.21809342,880.2629416
19.31503413,622.7305506
37.86855404,1160.492715
19.50507002,594.8467937
16.96098473,530.0658747
20.12662762,571.4153675
44.79491217,1342.270847
18.7664937,559.9972502
31.51981378,948.3047734
20.04354293,585.6554621
40.57998459,1226.439645
32.10561647,923.49325
37.59938796,1106.794825
19.74722225,603.5017572
24.35133228,752.959309
33.22634556,1008.95571
20.57199216,597.7359674
43.73299975,1268.77174
41.12260351,1253.182116
40.54274873,1218.350102
16.18030622,479.7133984
23.62898187,715.7414068
20.88702845,639.3355701
39.32162019,1168.734085
16.04018113,486.2791049
40.42642899,1188.538057
18.51201049,552.8618829
24.14709373,785.226551
30.82198866,913.833678
39.10442791,1192.020542
30.51807169,910.7700402
25.04367126,752.8447949
41.73429341,1203.214722
33.74386196,1007.1223
29.12102998,873.7326075
37.53819351,1158.293896
25.52135446,786.6561197
17.62250424,534.4933951
40.7085039,1269.487921
15.9291181,464.9811005
15.50014652,440.1560021
40.16694259,1195.954475
37.4256191,1081.027188
40.41890237,1202.432987
21.53677663,653.8266288
30.64131064,908.4507235
43.46114755,1283.720525
19.83663862,603.7196177
18.70390721,585.7433016
29.44032455,877.3545781
44.82863957,1313.986577
41.06714953,1211.870586
22.50728694,648.5650395
21.5276382,631.3307591
42.52457529,1258.725951
33.58768012,991.5002111
33.42272214,985.1389854
36.2941414,1082.383014
37.76145963,1133.635184
23.88977406,726.8239095
15.70377065,472.7070009
27.82469064,833.0780486
34.0275796,1001.18554
27.44993275,821.5541917
32.39903461,956.339841
43.17203096,1276.391587
32.48143348,974.2242234
29.52061718,874.3752684
18.23674281,588.657836
30.45576678,892.2628408
35.68580253,1083.780937
15.16046966,452.5688145
40.51723584,1199.017861
16.17808243,469.1477635
44.42962134,1330.181956
31.62967794,943.6137737
22.53507803,667.1819088
43.18705767,1329.187406
35.7578209,1070.743613
27.32449187,808.8373546
18.52671747,534.3964154
30.93508584,925.4591142
43.62153082,1292.732822
22.86822965,680.9005596
27.2368271,816.4816058
25.30160107,752.7591562
19.17816218,590.9488998
41.42685482,1255.65121
29.78948131,898.7481133
36.55811222,1126.290818
32.79467987,955.5865729
18.28884583,544.6626839
28.91945095,811.5842423
35.35980281,1078.315
29.73991296,897.3039522
19.75560702,601.9582539
23.56212205,715.7018401
24.27972673,740.3329239
24.46899646,742.1487022
40.99269551,1248.268013
15.72015135,479.953481
24.94850547,727.031267
23.35771017,691.6984833
21.91249986,643.1111498
26.6779919,802.9017348
17.05059601,491.0446854
28.41908269,878.8734418
31.77654395,963.4982932
26.73276732,841.6484729
41.57933245,1227.619917
44.59242055,1309.964037
27.33085409,820.9730782
33.42558733,
37.55475438,1104.238655
25.23199053,743.0124314
19.5631285,587.7246917
31.48588608,938.0930451
32.78852554,977.5147995
35.09860473,980.2541372
29.59448297,907.7535877
39.18603839,1162.895657
22.95512224,728.0226929
30.50510303,915.801623
20.75601974,617.3252819
15.3984361,476.0744221
35.08460866,1025.602546
33.38053034,985.9001904
36.18726681,1088.593617
24.21649251,697.6161969
42.27660618,1273.176004
17.76200958,507.5475586
15.27162485,443.4107184
41.39513244,1272.413605
43.68875645,1280.150395
36.61301107,1080.702728
44.04066516,1304.536774
19.1469626,577.4262307
25.64985347,731.6539057
32.26560651,987.0514856
26.74577095,780.5862756
29.03578388,880.318563
31.11827021,933.0533979
42.04893688,1246.215648
21.84185451,656.0149098
32.46434408,966.3321632
40.49926114,1220.060388
20.63710766,624.6637236
26.51846683,792.5677364
29.06303896,869.3471812
27.25366744,781.4582303
17.6096028,519.5577867
36.15417437,1097.608185
19.40085342,563.0256885
37.04777542,1099.60895
36.91543962,1099.044517
41.153507,1253.384353
25.64988917,749.0016602
36.2603016,1071.738429
22.71288268,662.7063704
40.76016165,1229.845346
22.19846711,677.3796744
38.24575207,1144.656649
24.96517566,739.9277652
27.57747748,829.0582158
43.22070563,1296.874258
21.60387733,664.7017935
42.0006937,1255.992413
36.14733398,1080.020618
40.1999467,1211.212524
25.49813561,758.8516152
23.66654817,699.2317024
21.33695494,626.2875608
42.94605147,1291.795654
29.60006824,892.3834785
34.87566853,1027.441993
15.27115407,488.0174601
42.19416333,1270.763021
17.07110811,500.398348
25.41831117,745.3405658
31.49630763,937.92067
17.77348551,544.539773
43.37020611,1337.865024
41.39257207,1222.463804
33.60004,1025.514327
41.20083354,1207.089864
42.28880458,1251.571645
17.90856371,529.1421812
39.33487812,1211.32557
23.98150121,718.3082993
19.78476788,571.240511
24.01966922,731.7612396
20.25665316,589.6337327
27.48854786,838.5950484
15.32145893,465.0540374
27.97189081,892.449014
34.2502713,1037.896872
15.02830246,467.4022239
18.05347418,494.5145669
23.71928908,716.4552109
37.75211019,1101.266217
23.54024217,735.9115966
20.71370991,624.8021055
23.15863678,703.3847798
44.47135851,1342.257237
25.0502571,738.0801041
44.00536499,1324.459469
16.1867252,494.6475558
40.19406857,1216.438089
26.16501072,768.6672563
24.94056656,768.0182215
25.81423515,757.7792657
29.68177612,892.6037837
39.68280729,1165.745154
35.70140665,1090.548914
41.88770149,1256.399249
28.25561124,815.3903082
38.73932143,1143.625357
42.59377715,1274.763321
18.375124,551.5778519
43.50185901,1359.022347
17.45277096,533.1756351
23.08890026,710.8176539
30.13911864,901.1189603
28.64219567,887.4797165
19.82953295,606.8119842
39.90531729,1206.366075
16.91383669,493.8306619
21.22622809,664.1842071
39.98982416,1209.546914
18.66329742,539.9536234
31.2089822,908.8526252
18.61907613,531.1240892
38.39552967,1164.490377
23.0847015,699.8352806
23.41389673,705.2544626
27.89493773,828.8432861
33.38387507,982.9914697
43.99964457,1353.282174
25.2718537,770.6578219
28.7456066,838.3841116
28.01171108,857.466039
40.65328266,1227.619646
38.39626638,1155.217697
42.03474031,1231.877947
26.28777988,827.0190224
20.15488381,610.5380503
29.77875313,912.4766733
25.93229598,776.3199602
36.97363887,1109.076841
17.58348332,508.6094424
18.64154818,549.0485664
38.16456083,1141.045132
27.33574554,817.5559792
23.68748114,760.1630169
25.41865423,743.9363217
41.59786325,1261.90388
26.00165726,767.8143605
30.73170808,898.2001791
23.61413874,732.3084519
42.00055926,1262.445999
33.78702964,973.7880863
41.04426763,1231.949297
33.54467203,1004.437198
32.21597549,979.6015887
21.12193166,623.5908149
18.99629772,553.7938954
35.49208726,1050.888688
22.850141,670.5598838
30.38003178,921.1835645
23.15849178,714.1645227
29.05954911,902.1668647
26.65593444,792.8913163
34.763501,1027.592807
24.32919064,721.7747002
32.56963006,975.2119896
33.84619791,1010.254041
34.89932129,1026.445429
31.79267051,963.8674166
33.17097721,1003.790244
27.35296625,799.8970282
27.00636828,781.901788
33.93415878,1023.648997
17.40190208,496.11881
35.91491076,1074.747518
15.77227229,462.365388
40.16561586,1197.969074
15.50907388,447.6600872
43.70507003,1325.282516
19.82424154,603.0229355
26.40450426,807.2568854
17.26750842,525.0175591
35.00782342,1027.522757
33.53439584,1013.914405
30.5509639,913.9053139
39.41910809,1165.309448
15.77068935,500.0230239
36.10973578,1063.55115
30.15346667,932.3609196
36.12094358,1098.767362
16.60729679,459.0352715
37.07860682,1101.445097
26.92783194,819.2538721
19.20973555,571.0718919
26.49646098,814.9924352
39.81906449,1203.913754
36.90747569,1100.990119
21.06047005,648.8423003
32.34225148,982.0813052
29.96686994,899.9303302
25.16470447,780.2119144
32.03835692,950.9963721
27.08356602,768.7593623
42.58593074,1212.926614
34.37783679,1035.43225
34.26976578,1038.543389
30.09408776,894.6358212
35.13279471,1056.396012
27.76667633,847.6337365
35.29403812,1102.131573
43.42870976,1275.191946
15.16893938,460.6177663
25.51762676,785.3009788
32.83429006,956.8494867
31.57986803,934.1193789
40.11123376,1197.12909
29.51580657,865.1640482
21.04585134,607.3591602
23.91713423,720.8368392
32.40258624,952.5386723
30.2117894,919.9411455
37.45935702,1139.335412
29.55053963,881.9489729
28.2199465,875.9459148
40.10783499,1203.076478
15.13896069,458.0089054
39.503384,1153.628939
29.63001206,901.7008941
44.26805757,1343.113749
33.6989438,1000.885741
21.57641962,616.697107
15.62728537,441.6645866
24.99005739,753.8525677
28.57318548,854.5795526
27.38733569,856.5612535
33.69943301,980.232926
19.80074809,599.062518
15.66608439,483.2360988
19.02607279,586.2839719
34.04232423,1025.730133
36.26234093,1046.800497
31.44435608,936.7747813
16.51522412,488.6263154
21.73747148,636.7449461
39.09226927,1192.755697
24.12922775,675.9135707
44.75058421,1308.575603
36.07888729,1065.058829
25.76146576,772.5783111
16.5505704,517.0572002
33.41910919,1008.433452
33.72713988,989.3102398
29.03161848,897.8660544
27.89793232,855.7326793
40.09319212,1208.187838
22.56518632,651.4913343
36.66429706,1088.621913
32.85139035,991.0815971
22.34235239,661.0176768
42.00792334,1283.388092
16.47013935,486.7637321
25.73433748,735.5178208
32.77223354,983.0173903
23.32280204,705.4043775
16.44428508,472.6019684
29.13861502,846.8649241
39.09399267,1157.626745
43.23836787,1292.631405
33.12913259,992.0219899
35.94350772,1102.656192
32.5982539,986.1947362
30.36279175,898.5164521
39.57321979,1213.805627
34.70340314,1005.582449
20.0966122,587.326625
18.27040847,564.8757985
31.0210834,956.8621183
25.70311471,782.2010344
36.44259829,1099.273846
16.98495567,503.3971222
32.47267975,999.5726576
15.48084469,489.1494404
39.07920937,1158.048395
31.32540348,947.9713088
28.68977771,848.9610167
35.15337811,1048.237729
17.2825418,492.7773608
30.17427668,898.895145
29.95103318,867.1432036
38.43871942,1123.060145
17.4031718,510.0007766
21.58168168,648.5372562
37.03824902,1128.361179
30.31178164,924.0647872
31.28088249,929.2203396
40.95887277,1234.142282
37.58958579,1144.727874
25.3187306,733.0587748
17.11706242,515.8107081
29.75371898,868.4122688
35.47597379,1051.012447
36.86584327,1097.274246
26.01521443,787.5518904
27.22215815,830.8026703
20.849256,622.5976804
27.06081651,818.4023259
26.09213433,748.6195099
24.62806315,752.3211975
16.29479736,493.8361099
42.98337374,1295.71798
23.67451003,712.8242339
27.80715962,788.7719555
38.60169044,1190.397887
40.85356863,1226.656207
39.7065668,1176.497502
33.64393268,1006.953811
32.40517108,948.1959731
18.23773665,555.4856015
18.01591076,535.8997196
17.07137719,515.9103876
40.68855384,1241.234164
38.44386266,1140.134686
38.40144261,1162.224181
42.97331935,1302.876803
27.83319401,816.7266488
27.98187408,831.7063961
39.38785216,1184.483662
34.4604886,1057.749923
31.30453286,920.2396959
41.81919172,1261.514958
20.71829499,607.7485978
41.98837468,1246.890637
24.92744297,753.3124928
39.38198713,1188.348513
39.46384285,1173.703116
23.27768083,670.1143792
44.74873029,1316.370931
39.21784948,1207.300797
36.27888381,1069.626375
44.0730789,1343.660621
30.14262971,864.8644656
40.13524143,1174.594325
31.28524123,925.9084561
25.56981163,790.9591943
41.77676995,1295.72297
43.10467386,1258.761608
26.74439191,781.981936
43.15446475,1289.398328
33.25581818,998.8727409
22.25795041,648.0238516
22.64161501,645.5170456
25.84211337,767.7709448
23.19778581,723.4802749
26.34074848,748.1023305
20.13820232,586.0977752
26.53833228,792.2978396
42.28666285,1278.156169
16.87372781,506.2703536
38.74674608,1165.975778
39.21321061,1190.757559
20.23227801,638.7662523
26.00394962,763.8066532
36.1461303,1074.749568
26.60206039,820.7856392
33.70757064,999.8495797
25.49585083,763.6252494
41.65797841,1235.817011
22.41693223,659.479116
19.26748106,585.2734295
26.99158653,802.3024655
19.88372968,646.6780157
33.21268736,946.8447795
34.12672414,1016.759969
44.1738417,1348.144689
37.32148354,1098.824402
39.79372398,1196.58884
42.98131524,1256.086152
32.86067168,984.9164397
20.38953654,651.3906269
31.80347949,954.7400628
28.32131248,859.635807
37.11397242,1084.28202
36.80012976,1098.379821
40.33648196,1204.091883
37.07806176,1142.065037
30.21704426,898.3891207
26.56535714,780.5270977
42.94633221,1240.727723
19.34131908,590.5005299
19.27486629,557.713479
23.05686502,687.0685806
21.92203771,683.6319578
21.79288815,694.068919
16.17875835,467.6772299
41.18190751,1213.268114
44.52250408,1332.884281
19.70707872,587.1529949
33.02871585,986.8525758
28.8642142,859.2453643
42.27758083,1253.158147
15.76926197,441.3340978
37.88397159,1134.563248
39.3337131,1172.75428
36.70330987,1077.382998
40.08236702,1182.376914
40.45415323,1219.256265
44.084113,1277.407563
38.1852025,1094.555549
17.00920836,507.06725
40.24070314,1212.252853
36.81393591,1098.666394
24.43067943,729.4728838
16.408979,494.9213235
38.97473913,1168.341284
29.46396297,911.0410233
32.77448982,965.041654
19.93178053,600.0843094
24.73314686,703.0268356
20.97645825,637.5354167
18.86707755,524.0485773
30.51816509,909.8033087
43.99866663,1310.260888
15.34934699,439.6810465
21.56141667,659.6968431
33.7630035,1036.091755
40.53452206,1247.934066
43.33345748,1284.578336
19.4235758,587.7262944
19.74849152,592.9815714
25.16581948,761.1146456
22.46375366,666.0866121
25.7441915,780.424572
16.74713492,537.6800237
35.83786282,1059.742556
17.06141033,500.05073
19.31062876,550.8661933
16.6912649,465.1491685
15.93402249,483.4988963
34.23442899,994.9387694
26.92904957,820.4562508
39.05520505,1134.624415
39.7140525,1188.303053
38.29342339,1120.414038
34.28500172,1011.987249
23.50383448,713.0114347
39.26575617,1145.620256
43.54269663,1308.950887
33.30675448,991.9391234
39.62943052,1189.216933
34.24739044,1004.742786
28.18688825,833.8809466
26.78356939,796.9986563
30.40303491,904.2849644
43.92086541,1313.152631
30.0711546,883.3755698
43.34208776,1307.903307
25.3505052,750.8455932
27.92662571,822.6027287
24.90854003,758.8014481
28.49411972,829.5461604
19.90100275,579.3235539
24.56257509,733.9702642
41.71228552,1249.483111
36.67120523,1078.958997
35.8808939,1055.707578
22.37999221,674.9883567
39.26933249,1175.068304
35.93971414,1081.106597
15.65959566,485.100732
26.41260023,776.9617341
42.43849364,1313.37287
39.41385059,1179.030029
39.19995159,1165.013775
30.34608583,893.6136098
27.76480003,817.6746949
20.15129967,618.6088605
31.58444627,943.7919027
32.96935525,954.4307655
42.92423017,1293.151135
17.83328882,524.3557869
36.96902312,1092.015336
21.05384845,663.2115926
28.49219527,867.4969223
43.31299147,1337.428007
22.3032785,682.8338649
35.13812476,1044.30841
39.53890483,1228.162196
25.57587724,762.7914981
19.73864469,580.2117193
19.10455893,579.2266119
34.92222364,1070.044955
27.76069489,840.5372764
38.39536185,1145.145137
40.56544501,1226.041455
21.96638085,664.0353227
25.80179706,779.6503437
43.43569702,1348.624689
36.1988961,1093.517978
20.21891118,592.4946064
41.58280306,1231.416883
26.64497118,794.9608891
22.96762795,679.2254922
32.75423723,978.2229263
26.83023439,799.5866978
32.6400139,1010.445719
18.07547892,538.1211339
28.7194983,832.4414949
24.12283908,734.8722806
21.96235734,661.3788937
35.18108983,1036.90243
22.27229197,670.8858772
15.42945833,461.9265713
39.72283471,1196.368924
18.19794759,565.5614221
30.42242087,900.6038694
18.47607179,519.9679872
17.4479616,540.1991291
37.0715396,1104.391851
18.22359649,537.9235395
28.01531769,829.685005
42.45416461,1248.012695
20.02071097,629.0697881
23.64635905,658.9820022
18.79967619,592.2870883
36.30728396,1084.034083
32.97832553,991.255834
22.12300405,643.0680005
43.41745732,1309.171256
43.97496959,1315.041936
17.47716474,526.6179885
27.87448476,818.6645669
37.39356387,1116.734107
35.74966956,1051.24528
27.97493635,864.6223684
21.32114892,638.8303728
17.23651931,508.9996717
15.19157615,485.5807617
31.40130838,961.5557182
38.96349707,1157.97676
20.78518827,647.7884406
21.9322439,643.2738951
26.06121513,753.6271055
43.4723881,1332.466519
19.6243513,566.1848284
18.61090729,596.9126185
27.20723882,842.9285738
43.65525481,1296.853035
34.4551446,1039.441116
31.25114437,897.5002111
41.3974388,1225.990913
38.84433911,1159.870038
22.41309702,678.1206455
29.8553073,901.4197865
36.66757705,1108.94087
17.00250765,498.9541782
22.01071346,654.4117877
33.45658315,1044.500172
38.5321642,1174.484248
22.74733165,655.4657649
43.02912343,1295.506664
36.96657619,1093.659895
34.97295721,1067.180691
17.51693882,497.8967442
26.19755375,816.2122272
20.36523206,644.6743647
16.71007163,519.3799768
23.14047095,726.9557768
43.70161302,1327.515527
19.89057341,551.0524297
24.70573841,751.062103
30.15757117,890.2957536
15.43180466,422.0615597
31.16105394,910.9721507
24.10092847,731.8175706
17.7086931,513.6321189
33.17990902,1013.182539
23.99401583,725.7088544
40.90731009,1197.171523
21.56315125,653.4470619
23.71513517,740.5448243
37.98736418,1167.223391
33.58335221,993.9264838
44.24379486,1350.853859
23.14144185,669.0573445
28.41607622,845.7667141
22.27061085,625.4559413
25.04716844,748.660232
37.33811037,1128.151951
24.67061535,711.6914616
32.12561809,982.1896052
24.16729378,746.7371816
18.00724111,503.3087555
20.12834681,634.62735
17.65190901,552.6015437
36.53811071,1056.619
36.74730816,1102.287166
39.35309364,1207.745202
21.15998816,620.9405047
21.40628563,660.374317
31.7012777,928.9449638
15.67693535,466.9046099
36.03880026,1067.913665
31.39844819,954.2355618
17.83669034,545.2334394
40.12417559,1185.639364
27.39583436,808.0507822
43.01248269,1265.863786
16.90922728,483.8905131
27.56776349,814.2952568
25.50817112,725.3041849
24.4162649,758.2268928
33.5465419,1009.39897
27.21521216,833.5944701
32.46210393,982.4779167
35.20259187,1049.943992
30.60691467,915.6641843
26.16735886,781.6025646
33.62746553,1034.448739
25.86544808,806.7205415
31.33593879,903.5342449
31.23341475,903.322362
20.09275495,605.8229639
18.17717413,533.553052
42.92016767,1292.818153
29.52231209,921.8798123
15.57434604,451.9333966
18.03368028,555.2600438
35.73739991,1088.416612
28.37189463,873.2403419
31.20087577,935.6929904
42.22699422,1292.36696
27.74552529,830.2940007
31.61406722,918.9749354
23.17872002,682.6240712
22.40883501,737.9474143
21.85364224,656.9873899
25.16198867,766.766126
21.53002199,656.0324131
28.31250658,858.2745637
36.36537664,1073.184105
30.13508772,905.6525488
27.97038679,832.3807053
31.51595042,975.7198715
32.03922892,932.0559377
43.01625053,1268.523788
23.33498699,694.692821
20.57496167,625.7405519
18.40420564,574.8891757
31.79233984,937.1287858
29.8715103,871.4386295
22.78004692,701.1574863
16.61797749,476.7314806
24.12596159,710.9759176
20.06248315,603.2545646
43.08529692,1304.150465
23.05500229,694.8641596
28.44512541,847.2885468
41.14637042,1247.931722
38.16734308,1176.968238
33.54384721,1010.076884
29.65929571,869.9664069
22.2606624,665.2339228
43.85287435,1321.5699
40.93299741,1212.054298
38.4219819,1152.701825
28.22565338,841.3637551
15.98476496,462.9382563
39.85316013,1225.219536
40.38357557,1261.182587
22.56209661,699.0470578
34.76771826,1065.875696
42.15965485,1274.1975
36.77867037,1126.430168
34.02165168,1044.435219
29.19639561,844.0880417
21.68028237,618.3338817
42.18333006,1267.354763
15.97330338,469.1358311
15.70298866,472.6973606
44.11719998,1311.170018
22.97922194,674.3833192
23.91642342,692.1176823
30.3534137,927.9455487
31.31361211,932.9934359
17.30938401,523.7699211
23.47488198,720.1416298
40.41182481,1237.982412
16.80219505,474.3006873
24.9989958,757.1724929
15.17594184,447.9771544
35.00126566,1098.757672
40.93976766,1200.485819
42.49261634,1261.657795
15.44080166,453.4807061
28.66184716,897.872051
15.2803486,479.2057039
33.20148606,957.415536
15.00092157,472.2376443
34.48898697,1030.024139
34.36603069,1001.834935
32.54270425,987.5851318
37.44485397,1167.720486
33.40812343,990.5812462
31.40746541,913.3311374
37.83071973,1126.340847
38.74737131,1122.216806
35.10761928,1051.889401
34.52920401,1048.889473
34.55039385,1034.608805
23.04141562,662.4739343
34.4591687,1039.62037
16.34305166,505.4466454
39.96402534,1180.989049
,621.0686218
28.45336566,868.9836854
40.11657429,1206.45367
30.26117953,913.9494096
44.54575208,1341.990385
38.65791634,1162.26374
24.75570193,692.2389618
27.94978639,857.352364
15.73760749,492.5674879
15.8261016,491.0013233
18.00736691,541.649424
35.0765709,1035.403582
20.77744897,599.0881051
21.33474112,621.5540623
27.00465819,787.0745421
29.4267044,851.3946157
22.51403696,645.1328277
27.58800187,822.7086351
39.1505308,1178.595932
40.59854396,1224.428968
39.83774864,1196.962059
28.77719633,858.6257391
21.04965634,638.3320785
44.41944659,1297.142841
23.44431907,691.5911201
21.18756342,632.2403253
27.60033013,815.0568487
36.07394912,1074.448875
24.87017189,738.309914
43.98142515,1341.392454
38.45672739,1135.294649
33.20919349,973.5671585
15.19393073,469.4862155
22.94598773,671.6921058
18.55931297,595.8382802
35.33439601,1056.991502
38.64825625,1187.463233
31.7894605,949.3637867
17.13104667,507.8844088
33.68899751,1022.891343
36.14042288,1079.9678
32.69503183,1020.244089
27.05628814,796.045055
17.65477506,528.8182893
24.07398952,739.9886243
31.66851464,969.4040276
44.75019158,1362.63824
43.29227513,1310.217682
17.77876449,509.799341
27.4454282,844.3852809
29.08962771,887.263663
24.94694097,723.4769898
15.33093793,461.2021852
38.26228544,1155.8595
18.13981902,558.6745112
38.71540823,1122.427395
26.30958502,806.374937
28.88039357,898.7527056
35.52627226,1068.653901
20.25908827,589.3256215
40.14986114,1216.765038
30.05097498,928.2313418
36.06322362,1063.664841
19.3688594,569.8325709
38.16802671,1181.620296
32.12632251,972.1958715
36.02907394,1088.635934
43.57160257,1276.480235
35.44381838,1052.053227
38.85558584,1144.11316
27.71214761,806.37313
36.11571275,1072.941735
28.28811365,848.0653791
32.1831083,903.8420055
42.0765872,1252.698323
27.65322726,822.427894
35.15678231,1073.822186
35.93498357,1088.981301
25.1324399,744.5917847
23.6642991,693.5967124
44.68048542,1373.799501
18.91022171,560.3935781
16.29300327,483.1658488
43.22252578,1327.848334
28.17391982,849.2382648
23.59623756,721.5339026
21.52358797,643.0371243
20.3939344,609.0466797
42.29829432,1267.706108
43.09479994,1306.174849
17.21389694,489.1274912
16.4005446,501.4277671
23.1272767,713.0705724
20.17571631,613.8477129
26.0534676,798.792313
36.62679657,1111.393427
39.49798318,1162.226777
29.8448537,911.4413598
19.16879716,572.5823702
19.0511441,579.5636602
34.52364963,1016.917298
34.26834491,1025.023089
28.11101176,847.4340507
41.20855586,1215.363345
40.86458875,1229.012939
43.37249107,1283.992647
30.52916807,921.5316053
38.48770843,1126.644392
21.73846836,660.275931
34.70865469,1025.69347
34.10706952,1032.127283
25.14253228,736.844159
23.60600625,720.6847569
31.69735286,929.5112208
43.41458808,1333.266786
36.21715903,1118.355269
29.14879096,887.5508425
22.56968233,704.0440315
29.23892627,895.9151365
26.00036639,769.5718804
44.6066081,1360.854337
18.76983437,555.7377651
16.86609678,482.4114479
39.33313699,1226.075905
35.85433662,1072.388857
19.87982445,596.4055208
31.82083444,939.0502429
44.63167169,1355.299493
15.3390761,456.7160159
33.20195174,1028.02077
25.21234668,764.8229728
21.77644239,658.4449066
24.52760386,737.3218326
16.50968799,479.0774885
31.40092238,962.908174
31.1499583,955.9991732
31.37249039,959.6353805
25.29826467,747.2085204
17.7386003,526.8567092
19.25533193,569.3241248
37.71144344,1161.533783
43.87095949,1296.931779
37.01761111,1101.542626
15.25486736,473.7005722
16.97084577,535.1227979
31.61562853,929.9035392
29.94587149,898.7670617
32.38609107,1031.179823
22.8765069,687.237301
30.18134077,917.564967
28.12809372,875.6316373
43.61762412,1331.100605
43.19496371,1307.078364
29.90230284,866.5174664
15.83556722,456.1407403
22.00874291,655.7761507
40.40355006,1243.173596
33.1521376,951.4233936
42.45182198,1263.295174
23.81750282,739.0471762
33.2463413,985.2999619
35.6388852,1066.907147
21.70787516,683.7648694
29.5063694,850.4025772
22.42388944,663.4182228
26.37282146,746.8324622
42.36763683,1313.00593
29.89546267,881.1128512
29.2264265,889.6499049
32.21849598,974.9820845
28.68381627,882.0263862
25.61717002,771.1222445
36.71919166,1102.557645
16.24787869,473.3166573
39.58487056,1195.57471
26.91861872,831.4307966
27.55089115,808.4349103
26.74362812,804.4845418
43.16249665,1308.807529
24.66237497,712.6303816
30.17794963,882.8551692
31.51990138,980.1636291
15.1307874,424.5160193
26.6436437,799.9516202
35.88061854,1082.521573
32.22862725,960.3440397
15.48601192,454.7613786
24.48468315,725.5623267
22.76712824,709.9473073
17.80560371,520.8827539
24.49371393,738.1994793
26.00256229,779.9872329
33.41537835,1019.664366
43.5223414,1341.758458
29.82035012,913.3702955
25.3829918,790.8186017
35.37515099,1081.828504
30.96340456,956.566027
42.87684161,1305.291178
16.34254302,486.6144748
34.02426415,1015.201219
31.36850368,939.3283532
24.38533884,716.1006965
40.44126269,1199.068119
36.51785628,1083.542698
44.565724,1329.795193
28.94564342,885.0690913
39.51915937,1186.38524
38.5016166,1134.689509
44.03284396,1319.347835
25.94467411,775.6281984
17.22316268,552.2407757
33.95440581,986.6797797
35.77062918,1046.531694
26.70198197,821.0255505
43.79237164,1312.676221
44.36943346,1311.204585
36.88524686,1084.172401
31.00663301,940.4003221
35.18615006,1059.918895
41.58513882,1236.954306
20.15081723,622.4905679
42.84546294,1352.919253
29.81442121,917.0431688
26.49208109,796.0810549
21.1752363,673.7273588
21.85277557,655.2472408
43.97241629,1332.08445
42.0353287,1243.240152
29.45700501,895.2413728
30.11320331,913.1339956
30.56514171,928.2862944
35.31361919,1064.183334
44.24712818,1354.835822
29.56034691,880.7486859
15.3782256,480.2594365
17.16253008,527.175127
28.50762738,853.2819022
20.89460901,621.2665758
18.6774947,596.1136151
16.87578887,521.5365122
20.65896739,618.8764693
26.27913666,810.7267486
24.54010425,699.9633407
19.12562832,600.4534336
23.67534762,716.312699
19.06984401,555.8328386
37.57207361,1111.280534
23.89322174,696.1942102
38.70779712,1171.465024
41.42612278,1240.484665
17.12748574,486.6681082
36.48452023,1088.89871
27.13558573,808.4942766
31.14283992,909.2846846
43.51776039,1314.95442
18.6565828,531.2999407
30.89626877,932.3599544
26.20950889,784.6334602
30.33387418,925.2922208
40.27392321,1208.158788
30.11075284,924.4236761
25.10543104,770.0395068
34.2864573,1007.027418
27.18246398,805.5757154
42.39860843,1291.845827
27.95415302,836.1420232
39.27070921,1163.848698
36.58060867,1057.881829
39.53502649,1186.006032
22.7862535,681.8161835
25.6787332,770.649636
38.5464895,1152.748391
19.9860161,631.6028568
37.25933189,1102.61668
22.18109509,655.2789973
22.16535481,644.7488323
37.572277,1145.552033
23.31037573,670.716787
36.25750637,1078.658122
30.00835606,916.0015482
23.73669956,668.5562653
32.94675882,1002.138246
27.10448599,827.7776041
31.57098413,957.3999514
37.30524769,1103.395906
44.63356561,1309.164928
24.56451969,750.3148802
35.98918709,1074.583453
43.50633618,1341.852368
44.5113475,1318.567951
44.15535904,1306.572761
42.95738198,1310.709771
38.5040868,1133.373041
17.56974749,528.4102568
18.67557428,550.6780401
16.55045164,419.7804381
35.78915381,1091.852395
30.24935083,935.5247166
37.13852842,1101.932083
19.81096218,577.2965207
24.3656921,702.2791457
33.15268556,980.3999886
16.08056455,490.5788576
17.65154841,538.0695835
32.53346729,971.5104207
32.77050986,978.0842577
28.75555687,854.1771876
